id_cliente_unico;Recencia;Frequencia;Monetario;R_Score;F_Score;M_Score;FM_Score;Segmento
e156e6c538c7319c3eb429aea950c699;182;1;39.9;4;1;1;1.0;Clientes Recentes
e16bb75215e3c2628f071f428e4a49bd;212;1;479.9;3;1;3;2.0;Promissor
e16f14b5422c53eca00a3baee54d60ed;126;1;119.9;4;1;2;1.5;Clientes Recentes
e19661e46d82d321c7635868589770f2;402;1;339.9;1;1;3;2.0;Hibernando
e1a21064a8b91ee53a57c3af1d71649f;24;1;69.9;5;1;1;1.0;Clientes Recentes
e1a8e606cb2da21d4be728626f3a11b1;150;1;1899.9;4;1;5;3.0;Lealdade Potencial
e1bc4856f3e7b2a04eb051153f7e3bd8;129;1;59.9;4;1;1;1.0;Clientes Recentes
e1bc70766c3d26bde078ac0eb10ff607;202;1;64.9;3;1;1;1.0;Promissor
e1bf3333b4e28f9c0ce83a4eb26f8b7f;341;1;1129.9;2;1;4;2.5;Precisam de Atenção
e1bfb6e5c81f96f896f98eb8dac96253;137;1;1499.9;4;1;4;2.5;Clientes Recentes
e1de62e03b4caf47d48b2dac7d8b43c4;177;1;1499.9;4;1;4;2.5;Clientes Recentes
e1e31ea94bc398a8158ff5e7724fb645;5;1;549.9;5;1;3;2.0;Clientes Recentes
e1fdb5606314f2f8741f94ea1f294612;71;1;329.9;5;1;3;2.0;Clientes Recentes
e200e8fd152f9ed3bc444aff30961d70;121;1;599.9;4;1;4;2.5;Clientes Recentes
e20d9dc6159a9157c8fabbdac2a05319;184;1;899.9;3;1;4;2.5;Promissor
e212d08343dafad3c0067bff58799298;8;1;499.9;5;1;3;2.0;Clientes Recentes
e225b3c270984a8097a136089a11aea9;226;2;99.8;3;2;1;1.5;Promissor
e22ef1e305d351e82168de0fb3b47c10;399;1;3399.9;1;1;5;3.0;Em Risco
e232822a3ed1fa66615c513684cd94c3;186;1;389.9;3;1;3;2.0;Promissor
e2379233130b3a858f6d6c89d84a4646;225;1;3999.8;3;1;5;3.0;Lealdade Potencial
e2439c7b04c3500e7a4aa7a208e78f70;87;1;299.9;5;1;3;2.0;Clientes Recentes
e246473a236ca29747182e7986dbdb7a;212;2;879.6;3;2;4;3.0;Lealdade Potencial
e24d6f069849b39ff28951368b886e64;283;1;499.9;2;1;3;2.0;Precisam de Atenção
e261fc64438c07bf3f12e82fe26c0682;183;2;239.8;3;2;2;2.0;Promissor
e26f563309eb353fb7b818db926b406f;463;1;499.8;1;1;3;2.0;Hibernando
e27b2bb7d02fc1cf151fa89856574e26;154;1;159.9;4;1;2;1.5;Clientes Recentes
e292ce879d657c57ba04028dda21fba9;381;1;99.9;1;1;2;1.5;Hibernando
e295e8f2581ed5adb6d3e00c077ec1ac;203;1;1199.9;3;1;4;2.5;Promissor
e29ff1ce9d54dd45a0348c87f786ab2e;180;1;54.9;4;1;1;1.0;Clientes Recentes
e2a39e986034a5b5dfd3df5b949fa618;422;1;39.9;1;1;1;1.0;Perdido
e2b062e8d4636ab2d99a8e675d7f7f3d;217;1;2599.9;3;1;5;3.0;Lealdade Potencial
e2b1e4fa29a5ba2fae58bf5f42bb793c;204;1;649.9;3;1;4;2.5;Promissor
e2ba2aff97b083863989a4d16384f5a5;415;1;39.9;1;1;1;1.0;Perdido
e2bd52a0e097a71a26d69e14537e128e;275;1;39.9;2;1;1;1.0;Prestes a Hibernar
e2c87a07e54c863d60af789a9233bdb5;188;2;2489.7;3;2;5;3.5;Lealdade Potencial
e2cd166de16c760eb63d718730e0e1e7;561;1;2499.9;1;1;5;3.0;Em Risco
e2cedf73b720c0d8e02063c3c9e32cec;200;1;22.9;3;1;1;1.0;Promissor
e301216623168d227eb0b0a3aabb1e62;228;2;99.8;3;2;1;1.5;Promissor
e30a9781bb1fa0a9b796295530db4780;104;1;549.9;5;1;3;2.0;Clientes Recentes
e317f87ef6a591202eb17fff79e3cdb4;135;1;1499.9;4;1;4;2.5;Clientes Recentes
e31987582a11ad40fd6ee847749fa907;27;1;1129.9;5;1;4;2.5;Clientes Recentes
e319f50dc3f6d26cf642a8e5ccd964a9;45;1;259.9;5;1;2;1.5;Clientes Recentes
e31b80f478df67bee358c8d799deeef7;390;1;849.9;1;1;4;2.5;Hibernando
e327dd46985c2fa74dac994a2c012e91;84;1;399.9;5;1;3;2.0;Clientes Recentes
e346de22de3a3a81901af50d6a4d0677;63;1;34.9;5;1;1;1.0;Clientes Recentes
e34759a74542ebac6726b4d02394fe02;189;1;259.9;3;1;2;1.5;Promissor
e34cb3307f44e210007b2d61573abe4e;288;1;1059.8;2;1;4;2.5;Precisam de Atenção
e34db2a708052454521174717265adc5;15;1;749.9;5;1;4;2.5;Clientes Recentes
e350c8445a78561ccd1eb2f7911684b0;446;1;379.9;1;1;3;2.0;Hibernando
e350e43073d565f185843908ab262b49;161;1;1499.9;4;1;4;2.5;Clientes Recentes
e3512635b6be85e876e1deb7cccda78c;62;1;59.9;5;1;1;1.0;Clientes Recentes
e3535a0059a01d1364e590fcf9fadb1b;192;1;1499.9;3;1;4;2.5;Promissor
e35b2a3c980b6e0fc66c66b8e1122e93;176;2;4799.6;4;2;5;3.5;Lealdade Potencial
e36cb996374aa02175eaf55fb0712cc7;18;1;259.9;5;1;2;1.5;Clientes Recentes
e3792253a2a90ce93274393fdc332b53;157;1;7799.8;4;1;5;3.0;Lealdade Potencial
e39096b0a0bca1eac3defc8e9c006bc6;381;1;3599.9;1;1;5;3.0;Em Risco
e396f66f0b2bf19462384b6b1ed1ee76;177;1;129.8;4;1;2;1.5;Clientes Recentes
e39e09e4dbe5d251318185c6ad8d75d9;71;1;49.9;5;1;1;1.0;Clientes Recentes
e3a780e68fefbc2ff9d44a54d4d25779;26;1;799.9;5;1;4;2.5;Clientes Recentes
e3af2a96d288b02dacaaeec4226f97a4;226;1;899.9;3;1;4;2.5;Promissor
e3be13092b553069f2abb388c33954fb;456;1;89.9;1;1;1;1.0;Perdido
e3c81a3766d9c853ee8ee17aa9ddf25a;57;1;849.9;5;1;4;2.5;Clientes Recentes
e3c9510da0abf05a45f8d8ffa126c716;488;1;399.9;1;1;3;2.0;Hibernando
e3cfda51bf3d476c3dc80e6dfa1dc9e4;281;1;99.8;2;1;1;1.0;Prestes a Hibernar
e3df25e0f8e4d6bec5a790796d3f90c0;164;1;39.9;4;1;1;1.0;Clientes Recentes
e3e79b00fec0242e78f6d0bc5a17a15f;470;1;39.9;1;1;1;1.0;Perdido
e3f45535d368b824364ea91c9f8003fa;196;1;389.9;3;1;3;2.0;Promissor
e3fea38d149f20b12c98a35ad47df5e4;151;1;259.9;4;1;2;1.5;Clientes Recentes
e411f7646017f3ade17f5db10505736b;496;1;2099.9;1;1;5;3.0;Em Risco
e414816b4250236fdf309b17fbd96189;66;1;24.9;5;1;1;1.0;Clientes Recentes
e433513800f5ece11361212094c9b960;330;1;759.8;2;1;4;2.5;Precisam de Atenção
e43c6bcb9737d0c28d0e6dc7924176b2;364;1;1599.9;2;1;5;3.0;Precisam de Atenção
e43e7031cd89dd0ac61dd44b840c311f;22;1;119.9;5;1;2;1.5;Clientes Recentes
e4776cba7ea62aa2e8816e89aa401fbb;350;1;79.8;2;1;1;1.0;Prestes a Hibernar
e47b1e10edb9b2866d9d070ac9e01dcd;88;1;289.9;5;1;3;2.0;Clientes Recentes
e47b298c565467e3d43636d5211c0ddd;303;1;649.9;2;1;4;2.5;Precisam de Atenção
e48b3a859d9f9cd1ab8aa7fe4f5f5c36;281;1;399.9;2;1;3;2.0;Precisam de Atenção
e4971a4defaf07a1d7f2ff615a32c809;307;1;349.9;2;1;3;2.0;Precisam de Atenção
e49dc4d7ea24eeec6acfeeb3a078e46c;133;1;119.9;4;1;2;1.5;Clientes Recentes
e4b21e46d04195f78e024beff0b19127;209;1;22.9;3;1;1;1.0;Promissor
e4be5dbb33ad1f23a5124131dbdfefca;110;1;119.9;4;1;2;1.5;Clientes Recentes
e4c56d7a21dc4a26cb423eb444fd4664;320;1;299.9;2;1;3;2.0;Precisam de Atenção
e4e1fdd77c8df5faf29c1a8f637b6afd;59;1;799.9;5;1;4;2.5;Clientes Recentes
e4f070f3f5040d33b674942b4b42ef03;444;1;399.9;1;1;3;2.0;Hibernando
e4fae7c719983b63017bd3777af312c4;79;1;3389.7;5;1;5;3.0;Lealdade Potencial
e4fb8db63a95999b264b0591cab461e5;171;1;59.9;4;1;1;1.0;Clientes Recentes
e50569b62165a28a0ae455cc3654d277;133;1;9999.8;4;1;5;3.0;Lealdade Potencial
e5203612ca86f5cf6e916ed0dacf45b9;528;1;3599.9;1;1;5;3.0;Em Risco
e52ae9727cc55d618b980d016a274cc7;11;1;499.9;5;1;3;2.0;Clientes Recentes
e53454696deadacfdbaffb91e29b1ca9;234;1;259.9;2;1;2;1.5;Prestes a Hibernar
e53d5867adb7d3d00d046b004fff2e95;136;1;399.9;4;1;3;2.0;Clientes Recentes
e5500e25b05cdc41ad05df9cb17ac25d;257;1;349.9;2;1;3;2.0;Precisam de Atenção
e556b268c7634506fcda88013adc1c82;228;1;2299.9;3;1;5;3.0;Lealdade Potencial
e55c204ccb7238052427605942e5f878;518;1;1899.9;1;1;5;3.0;Em Risco
e582d90cd110066a738621d01823ed96;565;1;99.9;1;1;2;1.5;Hibernando
e584e3c13ff8e891701582013a4ac4f9;210;1;49.9;3;1;1;1.0;Promissor
e5959be40b356a89206e1a4e3e895c21;76;1;329.9;5;1;3;2.0;Clientes Recentes
e59a44f1fa1a252ad6aa27c0aa25a195;14;1;279.9;5;1;3;2.0;Clientes Recentes
e5a069c00f4befe38d804cfc989ac919;326;1;799.9;2;1;4;2.5;Precisam de Atenção
e5aa04843f2158edb8106833cb835f6f;193;1;64.9;3;1;1;1.0;Promissor
e5aa441c2d6b093d9381b24212d11dac;313;1;899.9;2;1;4;2.5;Precisam de Atenção
e5b8b471a09bbe9a952727f5aca64b78;432;1;449.9;1;1;3;2.0;Hibernando
e5c35251b40e37b7b8f7f1b1b78ca2c5;318;1;1249.9;2;1;4;2.5;Precisam de Atenção
e5c943fc426c1668b82841df2906df55;192;1;1999.9;3;1;5;3.0;Lealdade Potencial
e5c9e7ba2b354b23d0757da227ad336f;239;1;39.9;2;1;1;1.0;Prestes a Hibernar
e5d8a6ff9438c843fb93082546f5335d;231;2;324.8;3;2;3;2.5;Promissor
e5f013dc763f4b96b9618a9dc2ca636c;206;1;219.9;3;1;2;1.5;Promissor
e5f046d49786b5b1992e0567d40a6600;131;1;179.9;4;1;2;1.5;Clientes Recentes
e5f09d250da9f4af65809ff0d6df13eb;40;1;359.9;5;1;3;2.0;Clientes Recentes
e5f5af6441c76249e4b9f69b94a767b5;11;1;229.9;5;1;2;1.5;Clientes Recentes
e601188dfe8db2615145f9466aaa8a39;183;1;2399.9;3;1;5;3.0;Lealdade Potencial
e603eedffffb8727efe1100bb564594b;302;1;259.9;2;1;2;1.5;Prestes a Hibernar
e607ede0e63436308660236f5a52da5e;382;1;3399.9;1;1;5;3.0;Em Risco
e620a3f4451319f481718e291372d925;65;1;89.9;5;1;1;1.0;Clientes Recentes
e6280f93ae32786766b805f296464892;29;1;109.9;5;1;2;1.5;Clientes Recentes
e65e6159c5cfea9bd5aa393b49b02ee6;160;2;1799.8;4;2;5;3.5;Lealdade Potencial
e663700152b55c65c7b44d312bac6da1;444;1;1699.9;1;1;5;3.0;Em Risco
e6797b7d4c35624ef13982ab27d3255b;242;1;49.9;2;1;1;1.0;Prestes a Hibernar
e67ffb93f00c3c5ceddaad4c0dbb1f0f;283;1;1799.9;2;1;5;3.0;Precisam de Atenção
e696bc0676b60ff253ab9a4226dd354c;49;1;109.9;5;1;2;1.5;Clientes Recentes
e6ab5bc829c34bd01e24a33404aecf38;422;1;39.9;1;1;1;1.0;Perdido
e6b2f88aff1cd27ac49cc0b10b60d782;236;1;39.9;2;1;1;1.0;Prestes a Hibernar
e6b8e7c4bd686ffec36d3f8e0a301040;293;1;229.9;2;1;2;1.5;Prestes a Hibernar
e6b9dca9843cca78a45a342dbc75ec62;185;1;64.9;3;1;1;1.0;Promissor
e6b9dd1ff3fc7c413f1786685ed6dd1b;162;1;1699.9;4;1;5;3.0;Lealdade Potencial
e6c5a8156c7ccedcad339ce9bc4b3ee2;255;1;4599.9;2;1;5;3.0;Precisam de Atenção
e6c6259c52ccacc4cf38c2dbedcb7ee5;290;1;599.8;2;1;4;2.5;Precisam de Atenção
e6d08c276c45a22381ec076deeb63b13;209;1;64.9;3;1;1;1.0;Promissor
e6dc181051e2446e7ae94acd95676489;178;1;39.9;4;1;1;1.0;Clientes Recentes
e6df49d59361c5f3ae92c0053feaad59;199;1;45.9;3;1;1;1.0;Promissor
e6eb191ddc04af07531ff36d2caca1ff;193;1;389.9;3;1;3;2.0;Promissor
e6f18fab493c0bdc553eafd9b66cb5f2;165;2;5034.8;4;2;5;3.5;Lealdade Potencial
e6f1d12fccf59c1b98c41d5b818c4138;88;1;39.9;5;1;1;1.0;Clientes Recentes
e6fe4e68f737378b0b1cd2a30e5451b8;387;1;899.9;1;1;4;2.5;Hibernando
e7092fa42929a17f78c5f5406c08e215;11;1;329.9;5;1;3;2.0;Clientes Recentes
e725bc81f23cb13cbe705fdbcf49f581;362;1;449.9;2;1;3;2.0;Precisam de Atenção
e728e3a7d46a49ee5a95ac5573a72d6b;111;1;349.9;4;1;3;2.0;Clientes Recentes
e72953f6ea9d26fbee12baac9761e7aa;11;1;649.9;5;1;4;2.5;Clientes Recentes
e73001f4895ca0918ef165040cebd971;507;1;2099.9;1;1;5;3.0;Em Risco
e73ccd01efa72e05476abdfa25f36208;278;1;3399.9;2;1;5;3.0;Precisam de Atenção
e74bac33c74acb3dccc5a5bc302dc527;146;1;89.9;4;1;1;1.0;Clientes Recentes
e752cbd4b0fd0f52ceec3b4cf56cc34b;583;1;899.9;1;1;4;2.5;Hibernando
e7688fef5438be571d0c39bbb3e8e998;306;1;159.9;2;1;2;1.5;Prestes a Hibernar
e77f97a4b49c999460c0e213e298f944;350;1;999.9;2;1;4;2.5;Precisam de Atenção
e789229d0a0779b7d9ad57d4a926ee2d;5;1;749.9;5;1;4;2.5;Clientes Recentes
e78cf4d7adf7655dbdaad59a76c4d2bf;157;1;1699.9;4;1;5;3.0;Lealdade Potencial
e796b5a792c6016bb2b63c59ea8ca8d8;171;1;2799.9;4;1;5;3.0;Lealdade Potencial
e7974277eea2ff1acbecda64bcf45b39;277;1;259.9;2;1;2;1.5;Prestes a Hibernar
e79e1a72ae3be0874ceaed13900757a8;172;1;1499.9;4;1;4;2.5;Clientes Recentes
e79f6cfdcc27ec08665098c48ab029e0;225;1;519.8;3;1;3;2.0;Promissor
e7a1475e285ac499e0aabe33bc3e95b1;177;1;109.9;4;1;2;1.5;Clientes Recentes
e7aa379378191e4f490e9e52095ebf73;463;1;1199.8;1;1;4;2.5;Hibernando
e7aa3fbe88423a0132e45578023bac50;427;2;1314.7;1;2;4;3.0;Em Risco
e7ab69707e504790cb366eb8531e881e;84;1;49.9;5;1;1;1.0;Clientes Recentes
e7b917f42818ddf2ff52d21a2270ca76;331;1;1799.9;2;1;5;3.0;Precisam de Atenção
e7ba333fbe7c3afa5f89cb575f9eac6e;477;1;799.9;1;1;4;2.5;Hibernando
e7c999063f89c90e56a025125406f87f;144;1;1899.9;4;1;5;3.0;Lealdade Potencial
e7faa4909187fbe531e3297afc72c649;211;1;519.8;3;1;3;2.0;Promissor
e7fde3366ddfd6dd15e59e5676f33100;583;1;22.9;1;1;1;1.0;Perdido
e81d67dee583b417c53676f8926bd9cf;138;1;64.9;4;1;1;1.0;Clientes Recentes
e81fd88d4a0e3f6d4db3abbc6550773e;134;1;119.9;4;1;2;1.5;Clientes Recentes
e82dbf49ec5fc7c7d49ad5473ebfb237;169;1;2199.9;4;1;5;3.0;Lealdade Potencial
e82e0c6518b86c147b2931634cdf5920;119;1;749.9;4;1;4;2.5;Clientes Recentes
e83dc0c59e87c761093ba2d286d558d1;29;1;109.9;5;1;2;1.5;Clientes Recentes
e840d9c294df1338435b89cdd82ce7ad;136;1;119.9;4;1;2;1.5;Clientes Recentes
e84acaddf31e811887142b13ce102bb5;147;1;259.9;4;1;2;1.5;Clientes Recentes
e852cefa1eaa639fc79ae8879c9a05ef;210;1;109.9;3;1;2;1.5;Promissor
e863397ca773c34a6c8d75017b5557ec;181;1;5199.8;4;1;5;3.0;Lealdade Potencial
e88c2d5cdc67bf2713dca2320910f65e;211;1;259.9;3;1;2;1.5;Promissor
e88e7b4703fbf9a5d3bd1ceaf2a1c825;459;1;29.9;1;1;1;1.0;Perdido
e89cbac27107d19916fbcd7ce9c9ac25;104;1;119.9;5;1;2;1.5;Clientes Recentes
e8a7165667b5a473e0b04dae68d6b88d;138;1;259.9;4;1;2;1.5;Clientes Recentes
e8b4b9cf7e6a2e6e13371f3439a4a1ba;220;2;99.8;3;2;1;1.5;Promissor
e8b575ea327ce80b63a741d08990d41c;167;1;999.9;4;1;4;2.5;Clientes Recentes
e8bab922a31c89ae82750f3bfcd83f0c;225;1;1499.9;3;1;4;2.5;Promissor
e8cb0c78d44d572d96674d666f082fed;392;1;1199.69;1;1;4;2.5;Hibernando
e8ec004df6d22ae031607c67f3d4f8dc;206;1;599.9;3;1;4;2.5;Promissor
e8f406ba92b9d938ac7a9fc67261bfb0;234;1;549.9;2;1;3;2.0;Precisam de Atenção
e8fd76fcbfd3bad490d71c92aea1e4fd;193;1;289.9;3;1;3;2.0;Promissor
e8fdc48586ede8c54d9dd454f21b30d6;282;1;59.8;2;1;1;1.0;Prestes a Hibernar
e8ff501d03c5f3ac7674c93dce33bb3e;211;1;149.9;3;1;2;1.5;Promissor
e90232e0cd21ee07204d10fd88bb0c97;176;1;39.9;4;1;1;1.0;Clientes Recentes
e90332eb389e52e39e2567fe96001806;311;1;139.9;2;1;2;1.5;Prestes a Hibernar
e90b08b050dbdfea652ac5acc8bff261;212;1;329.9;3;1;3;2.0;Promissor
e90c83ac8c8dc897f5c2d7b7fa0c58bc;206;1;1499.9;3;1;4;2.5;Promissor
e90dea10f5ce8ea6969688b172c7ba7d;80;1;1499.9;5;1;4;2.5;Clientes Recentes
e91e347da2b620441a6ab0dcce6ab4c2;395;1;3899.9;1;1;5;3.0;Em Risco
e922cf29703c57cba963d6cb4bf28381;182;1;379.8;4;1;3;2.0;Clientes Recentes
e92723c287014f511291debf7282acd3;218;1;2599.9;3;1;5;3.0;Lealdade Potencial
e9378e39ad0f015ffaf4f8ab8599a9e9;273;1;289.9;2;1;3;2.0;Precisam de Atenção
e93a61367ac4e23a645f96907cdfac70;155;1;119.9;4;1;2;1.5;Clientes Recentes
e93f117267972c3da0f8836ea0a8c903;277;1;99.9;2;1;2;1.5;Prestes a Hibernar
e979216ae0e169f03bbf3499350509af;264;1;259.9;2;1;2;1.5;Prestes a Hibernar
e9795a52cdd61b57683cffdd4fc89074;94;1;59.9;5;1;1;1.0;Clientes Recentes
e97d62ecbf23184875db94c696c9c00a;289;1;159.9;2;1;2;1.5;Prestes a Hibernar
e98eeab9a594b566972d16c8fb6e36bc;20;1;79.9;5;1;1;1.0;Clientes Recentes
e9a3fd2c1550702cbdcff127fbbb77a6;193;1;259.9;3;1;2;1.5;Promissor
e9a9d052f161cb85378f2d8e258ad122;27;1;39.9;5;1;1;1.0;Clientes Recentes
e9b52c53f55d7882f5ff15108a9193aa;122;1;259.9;4;1;2;1.5;Clientes Recentes
e9bedb18372dc8fad6ddcd1b571f297b;39;1;89.9;5;1;1;1.0;Clientes Recentes
e9c2097ee3757834faa06c6411d911cb;191;1;19.9;3;1;1;1.0;Promissor
e9d0e5cfe5acc6b517d620f4bbf3890e;185;1;279.9;3;1;3;2.0;Promissor
e9d112026934f36bffa9cfb35ff894f8;208;1;1499.9;3;1;4;2.5;Promissor
e9d13b01d3a4ec22270d59cd94a971fb;187;1;99.9;3;1;2;1.5;Promissor
e9deb407d7c3c84d92f82acbeaef5421;158;1;219.9;4;1;2;1.5;Clientes Recentes
e9f63faf8303fe443114779ff4740335;402;1;399.9;1;1;3;2.0;Hibernando
e9fbafc65ee79ac983dbdf0e2057a07b;30;1;799.9;5;1;4;2.5;Clientes Recentes
e9ffaae2457c73cc22dcef7b7f56832b;313;1;15899.7;2;1;5;3.0;Precisam de Atenção
e9ffbd035ad1dac5ff0204abb377b73f;140;1;849.9;4;1;4;2.5;Clientes Recentes
ea01e27ca59291ae7aafcba147097449;376;1;4299.9;1;1;5;3.0;Em Risco
ea03f5626610d4ed738177313fe74b56;542;1;179.8;1;1;2;1.5;Hibernando
ea199d74b67abcbc68155ad47b199c99;133;1;1299.9;4;1;4;2.5;Clientes Recentes
ea1f3aed4734ee084ca8dd23e60309f0;310;1;749.9;2;1;4;2.5;Precisam de Atenção
ea22975bd64bd9ad4d3dfd4fbd53b433;317;1;119.9;2;1;2;1.5;Prestes a Hibernar
ea23d08a74aa02299918841bcc7aaf43;259;1;229.9;2;1;2;1.5;Prestes a Hibernar
ea2ed024f2127b09bc5c2dccde8caeab;247;1;3799.8;2;1;5;3.0;Precisam de Atenção
ea3088c758e3a445742e64143a322128;303;1;34.9;2;1;1;1.0;Prestes a Hibernar
ea4f2b6a2e713c9113a2ad020b472c56;220;1;999.9;3;1;4;2.5;Promissor
ea5386878274082051c5746cbc6e3087;183;2;2299.8;3;2;5;3.5;Lealdade Potencial
ea5fc80471dd55321849b104daaa9e63;276;1;2599.9;2;1;5;3.0;Precisam de Atenção
ea6184b812df993f07fd9d7edca1c246;101;1;279.9;5;1;3;2.0;Clientes Recentes
ea72adcc82baa6d9847c2b11a448213c;34;1;1899.9;5;1;5;3.0;Lealdade Potencial
ea77749bef0ca28ab93f391cda660f71;239;2;99.8;2;2;1;1.5;Prestes a Hibernar
ea7db74b1a04a7a1bbfab5c7d67f3f25;581;1;1399.8;1;1;4;2.5;Hibernando
ea7ef5bb16a8ba2a4756e74032b737b7;380;1;3399.9;1;1;5;3.0;Em Risco
ea90216e3da4bcbf02469a47730f5edc;316;1;399.9;2;1;3;2.0;Precisam de Atenção
ea984b06b18cc6905bc2f9b0a3d1c986;521;1;42.9;1;1;1;1.0;Perdido
ea9a21280b28a0963af5d9b58e6df422;187;1;59.9;3;1;1;1.0;Promissor
eaa707bc2447e9432ce467c8a432cb4b;521;1;159.9;1;1;2;1.5;Hibernando
eac5ee35c6de47292130131a338a514c;212;1;1299.9;3;1;4;2.5;Promissor
eacb926338b82830ec382831a99df2ad;269;1;5299.9;2;1;5;3.0;Precisam de Atenção
ead41c944830a7027216fcf8e95043a8;257;1;899.9;2;1;4;2.5;Precisam de Atenção
eadf7a25dc898684bcc3b31f93d07db8;491;1;49.9;1;1;1;1.0;Perdido
eaeb55c8b5e0c1ff511aeffcb0014510;43;1;549.9;5;1;3;2.0;Clientes Recentes
eaf4e5dc08e4ad7a73d8471bd0cd439c;408;1;2299.9;1;1;5;3.0;Em Risco
eaf6971a8f35d692aa3aeac6c6cf2626;134;1;259.9;4;1;2;1.5;Clientes Recentes
eb1dab35f5ba80585bfcd98655da9bbc;166;1;199.9;4;1;2;1.5;Clientes Recentes
eb1faa229f6f90a313a4f271bfe1ca4c;99;1;2299.9;5;1;5;3.0;Lealdade Potencial
eb27201de77fbdd8db372b33928a5f1c;40;1;2999.9;5;1;5;3.0;Lealdade Potencial
eb27dcfb51778706a645883ca8d1dfe3;391;1;1899.9;1;1;5;3.0;Em Risco
eb28e67c4c0b83846050ddfb8a35d051;346;1;19.9;2;1;1;1.0;Prestes a Hibernar
eb2f077015f1bd2425e18d03f5518252;14;1;1199.9;5;1;4;2.5;Clientes Recentes
eb38c074669eb58932a0b741d89d591d;393;1;199.9;1;1;2;1.5;Hibernando
eb3cb62b5b6296a30d023c91cb1b7cc4;148;1;199.8;4;1;2;1.5;Clientes Recentes
eb46c9b4cabcba6cb9561327d54475bb;255;1;249.9;2;1;2;1.5;Prestes a Hibernar
eb48e60a3b6a2e8526bfaabb4e393065;385;1;3899.7;1;1;5;3.0;Em Risco
eb60c265cdc00ac9506d2271ce87cf81;400;1;199.9;1;1;2;1.5;Hibernando
eb6b0e67076546247fdf737a8a361d0f;399;1;4299.9;1;1;5;3.0;Em Risco
eb782df20628d67514f5cb60737a7317;226;1;259.9;3;1;2;1.5;Promissor
eb79b6c6dd8c3d42feebdff7ee130eb3;163;1;99.9;4;1;2;1.5;Clientes Recentes
eb803377c9315b564bdedad672039306;381;1;149.9;1;1;2;1.5;Hibernando
eb89ecac165940c95a05cb77e89a789d;471;1;25.9;1;1;1;1.0;Perdido
eb8fa2237c8dc803b8b4dd1eb2d44d20;394;1;3399.9;1;1;5;3.0;Em Risco
ebb2fb4cc1c833966769d0e2c04cf334;141;1;799.9;4;1;4;2.5;Clientes Recentes
ebb955e22b93cfdf7648643ce5d5ab02;204;1;1999.9;3;1;5;3.0;Lealdade Potencial
ebd362478f5db91ae17382d1e334b973;470;1;399.9;1;1;3;2.0;Hibernando
ebd5d504ff7fc3f189715f494d7f9a96;415;1;399.9;1;1;3;2.0;Hibernando
ebeecfc2296bbc5e1d40766fa975b6e3;353;1;7999.8;2;1;5;3.0;Precisam de Atenção
ebfd11f20986b88de98c61d9609c569f;157;1;259.9;4;1;2;1.5;Clientes Recentes
ebffb851df64bae3b62d0cbf81498696;513;1;499.9;1;1;3;2.0;Hibernando
ec441c1966bfa602976763f330fc5168;140;4;15069.5;4;4;5;4.5;Campeões
ec462378011c63f79ec53a2365d8e71b;192;1;259.9;3;1;2;1.5;Promissor
ec50dee730590325a5d4e83574cfb67a;125;1;59.9;4;1;1;1.0;Clientes Recentes
ec5237e695df436ab71d90178d10ecdb;450;1;399.9;1;1;3;2.0;Hibernando
ec6e00db55799d23d02c17727b8e0816;84;1;19.9;5;1;1;1.0;Clientes Recentes
ec7307f4c274a7b1247cebb8a7de7345;434;1;799.9;1;1;4;2.5;Hibernando
ec80353a38ff10fe2b7bdf17101093d1;202;1;1499.9;3;1;4;2.5;Promissor
ec8aed94b28577233fca03fec2567c4c;484;1;329.9;1;1;3;2.0;Hibernando
ec94c5645e2675b550b214b0325fc371;38;1;799.9;5;1;4;2.5;Clientes Recentes
ec9e900701d77c016edd8c864f03fce0;459;1;69.9;1;1;1;1.0;Perdido
eca0e6bca527ec363f29c5d038215d82;468;1;69.9;1;1;1;1.0;Perdido
eca4ebbc1af6f6bfd046197c30560edc;152;1;59.9;4;1;1;1.0;Clientes Recentes
eca70312656bd012e783415348e36392;197;1;329.9;3;1;3;2.0;Promissor
ecac07aedaa3221150cc28e6fa2e99db;158;1;1899.9;4;1;5;3.0;Lealdade Potencial
ecb5cc12762d8b6c1d5e6bd68de9b709;205;1;39.9;3;1;1;1.0;Promissor
ecc015a022de7abbaf3827302086864b;420;1;7999.8;1;1;5;3.0;Em Risco
ece98a5dccb1e985d69a38d4e0f054e5;374;1;4299.9;2;1;5;3.0;Precisam de Atenção
ecf2beb50aa1735749335ce3a3bd6806;474;1;89.9;1;1;1;1.0;Perdido
ed030fc84640e4a307bb9ed86b8cf542;118;1;1699.9;4;1;5;3.0;Lealdade Potencial
ed1e9f702cedd89b9225d60ca575b838;261;1;189.9;2;1;2;1.5;Prestes a Hibernar
ed4425d610156003d38071a3c11e414e;490;1;219.9;1;1;2;1.5;Hibernando
ed4a2d895a3ce9ec6296edd3fd6b3339;382;1;449.9;1;1;3;2.0;Hibernando
ed62ab8aab76f4d4efc4344ba5ef3a6d;57;1;899.9;5;1;4;2.5;Clientes Recentes
ed6a4793620d46099bce82f61611c6f9;488;1;699.8;1;1;4;2.5;Hibernando
ed6e0fdef323c28bf5cd1207c477ae82;195;1;149.9;3;1;2;1.5;Promissor
ed7873c58fda3c6516c592b5d3d77f0d;226;1;79.9;3;1;1;1.0;Promissor
